ticker,exchange,assetType,priceCurrency,startDate,endDate
000989,SHE,Stock,CNY,2007-01-04,2021-05-10
000990,SHE,Stock,CNY,2007-01-04,2021-05-10
000991,SHE,Stock,CNY,,
000993,SHE,Stock,CNY,2007-08-30,2021-05-10
000995,SHE,Stock,CNY,2007-08-30,2021-05-10
000996,SHE,Stock,CNY,2007-08-30,2021-05-10
000997,SHE,Stock,CNY,2007-08-30,2021-05-10
000998,SHE,Stock,CNY,2007-08-30,2021-05-10
000999,SHE,Stock,CNY,2007-01-04,2021-05-10
001696,SHE,Stock,CNY,2007-01-04,2021-05-10
001872,SHE,Stock,CNY,2007-08-31,2021-05-10
001896,SHE,Stock,CNY,2007-08-30,2021-05-10
001914,SHE,Stock,CNY,2007-08-31,2021-05-10
001965,SHE,Stock,CNY,2017-12-25,2021-05-10
001979,SHE,Stock,CNY,2015-12-30,2021-05-10
002001,SHE,Stock,CNY,2007-01-04,2021-05-10
002002,SHE,Stock,CNY,2007-01-04,2021-05-10
002003,SHE,Stock,CNY,2007-01-04,2021-05-10
002004,SHE,Stock,CNY,2007-08-30,2021-05-10
002005,SHE,Stock,CNY,2007-08-30,2021-05-10
002006,SHE,Stock,CNY,2007-09-03,2021-05-10
002007,SHE,Stock,CNY,2007-01-04,2021-05-10
002008,SHE,Stock,CNY,2007-01-04,2021-05-10
002009,SHE,Stock,CNY,2007-01-04,2021-05-10
002010,SHE,Stock,CNY,2007-08-30,2021-05-10
002011,SHE,Stock,CNY,2007-08-30,2021-05-10
002012,SHE,Stock,CNY,2007-01-04,2021-05-10
002013,SHE,Stock,CNY,2007-01-04,2021-05-10
002014,SHE,Stock,CNY,2007-01-04,2021-05-10
002015,SHE,Stock,CNY,2007-08-30,2021-05-10
002016,SHE,Stock,CNY,2007-08-30,2021-05-10
002017,SHE,Stock,CNY,2007-01-04,2021-05-10
002018,SHE,Stock,CNY,2007-08-30,2019-10-31
002019,SHE,Stock,CNY,2007-08-30,2021-05-10
002020,SHE,Stock,CNY,2007-01-04,2021-05-10
002021,SHE,Stock,CNY,2007-08-30,2021-05-10
002022,SHE,Stock,CNY,2007-01-04,2021-05-10
002023,SHE,Stock,CNY,2007-01-04,2021-05-10
002024,SHE,Stock,CNY,2007-08-30,2021-05-10
002025,SHE,Stock,CNY,2007-01-04,2021-05-10
002026,SHE,Stock,CNY,2007-01-04,2021-05-10
002027,SHE,Stock,CNY,2007-08-30,2021-05-10
002028,SHE,Stock,CNY,2007-01-04,2021-05-10
002029,SHE,Stock,CNY,2007-01-04,2021-05-10
002030,SHE,Stock,CNY,2007-01-04,2021-05-10
002031,SHE,Stock,CNY,2007-08-30,2021-05-10
002032,SHE,Stock,CNY,2007-01-04,2021-05-10
002033,SHE,Stock,CNY,2007-01-04,2021-05-10
002034,SHE,Stock,CNY,2007-08-30,2021-05-10
002035,SHE,Stock,CNY,2007-01-04,2021-05-10
002036,SHE,Stock,CNY,2007-08-30,2021-05-10
002037,SHE,Stock,CNY,2007-08-30,2021-05-10
002038,SHE,Stock,CNY,2007-01-04,2021-05-10
002039,SHE,Stock,CNY,2007-01-04,2021-05-10
002040,SHE,Stock,CNY,2007-01-04,2021-05-10
002041,SHE,Stock,CNY,2007-01-04,2021-05-10
002042,SHE,Stock,CNY,2008-05-05,2021-05-10
002043,SHE,Stock,CNY,2007-01-04,2021-05-10
002044,SHE,Stock,CNY,2007-08-30,2021-05-10
002045,SHE,Stock,CNY,2007-01-04,2021-05-10
002046,SHE,Stock,CNY,2007-01-04,2021-05-10
002047,SHE,Stock,CNY,2007-08-30,2021-05-10
002048,SHE,Stock,CNY,2007-01-04,2021-05-10
002049,SHE,Stock,CNY,2007-08-30,2021-05-10
002050,SHE,Stock,CNY,2007-10-15,2021-05-10
002051,SHE,Stock,CNY,2007-01-04,2021-05-10
002052,SHE,Stock,CNY,2007-08-30,2021-05-10
002053,SHE,Stock,CNY,2007-08-30,2021-05-10
002054,SHE,Stock,CNY,2007-01-04,2021-05-10
002055,SHE,Stock,CNY,2007-08-30,2021-05-10
002056,SHE,Stock,CNY,2007-01-04,2021-05-10
002057,SHE,Stock,CNY,2007-01-04,2021-05-10
002058,SHE,Stock,CNY,2007-01-04,2021-05-10
002059,SHE,Stock,CNY,2007-01-04,2021-05-10
002060,SHE,Stock,CNY,2007-01-04,2021-05-10
002061,SHE,Stock,CNY,2007-08-30,2021-05-10
002062,SHE,Stock,CNY,2007-01-04,2021-05-10
002063,SHE,Stock,CNY,2007-01-04,2021-05-10
002064,SHE,Stock,CNY,2007-01-04,2021-05-10
002065,SHE,Stock,CNY,2007-01-04,2021-05-10
002066,SHE,Stock,CNY,2007-08-30,2021-05-10
002067,SHE,Stock,CNY,2007-01-04,2021-05-10
002068,SHE,Stock,CNY,2007-08-30,2021-05-10
002069,SHE,Stock,CNY,2007-08-30,2021-05-10
002070,SHE,Stock,CNY,2007-08-30,2019-07-08
002071,SHE,Stock,CNY,2007-08-30,2021-05-06
002072,SHE,Stock,CNY,2007-08-30,2021-05-10
002073,SHE,Stock,CNY,2007-08-30,2021-05-10
002074,SHE,Stock,CNY,2007-08-30,2021-05-10
002075,SHE,Stock,CNY,2007-01-04,2021-05-10
002076,SHE,Stock,CNY,2007-08-30,2021-05-10
002077,SHE,Stock,CNY,2007-08-30,2021-05-10
002078,SHE,Stock,CNY,2007-08-30,2021-05-10
002079,SHE,Stock,CNY,2007-01-04,2021-05-10
002080,SHE,Stock,CNY,2007-01-04,2021-05-10
002081,SHE,Stock,CNY,2007-01-04,2021-05-10
002082,SHE,Stock,CNY,2007-08-30,2021-05-10
002083,SHE,Stock,CNY,2007-01-04,2021-05-10
002084,SHE,Stock,CNY,2007-01-04,2021-05-10
002085,SHE,Stock,CNY,2007-01-04,2021-05-10
002086,SHE,Stock,CNY,2007-08-30,2021-05-10
002087,SHE,Stock,CNY,2007-01-04,2021-05-10
002088,SHE,Stock,CNY,2007-08-30,2021-05-10
002089,SHE,Stock,CNY,2007-08-30,2021-05-10
002090,SHE,Stock,CNY,2007-01-04,2021-05-10
002091,SHE,Stock,CNY,2007-08-30,2021-05-10
002092,SHE,Stock,CNY,2007-01-04,2021-05-10
002093,SHE,Stock,CNY,2007-01-04,2021-05-10
002094,SHE,Stock,CNY,2007-08-30,2021-05-10
002095,SHE,Stock,CNY,2007-01-04,2021-05-10
002096,SHE,Stock,CNY,2007-01-04,2021-05-10
002097,SHE,Stock,CNY,2007-01-04,2021-05-10
002098,SHE,Stock,CNY,2007-08-30,2021-05-10
002099,SHE,Stock,CNY,2007-01-04,2021-05-10
002100,SHE,Stock,CNY,2007-10-15,2021-05-10
002101,SHE,Stock,CNY,2007-08-30,2021-05-10
002102,SHE,Stock,CNY,2007-08-30,2021-05-10
002103,SHE,Stock,CNY,2007-08-30,2021-05-10
002104,SHE,Stock,CNY,2007-08-30,2021-05-10
002105,SHE,Stock,CNY,2007-01-12,2021-05-10
002106,SHE,Stock,CNY,2007-01-12,2021-05-10
002107,SHE,Stock,CNY,2007-01-24,2021-05-10
002108,SHE,Stock,CNY,2007-01-24,2021-05-10
002109,SHE,Stock,CNY,2007-01-26,2021-05-10
002110,SHE,Stock,CNY,2007-01-26,2021-05-10
002111,SHE,Stock,CNY,2007-01-26,2021-05-10
002112,SHE,Stock,CNY,2007-08-30,2021-05-10
002113,SHE,Stock,CNY,2007-08-30,2021-05-10
002114,SHE,Stock,CNY,2007-08-30,2021-05-10
002115,SHE,Stock,CNY,2007-02-15,2021-05-10
002116,SHE,Stock,CNY,2007-02-15,2021-05-10
002117,SHE,Stock,CNY,2007-03-02,2021-05-10
002118,SHE,Stock,CNY,2007-08-30,2021-05-10
002119,SHE,Stock,CNY,2007-03-02,2021-05-10
002120,SHE,Stock,CNY,2007-08-30,2021-05-10
002121,SHE,Stock,CNY,2007-08-30,2021-05-07
002122,SHE,Stock,CNY,2007-08-30,2021-05-10
002123,SHE,Stock,CNY,2007-08-30,2021-05-10
002124,SHE,Stock,CNY,2007-08-30,2021-05-10
002125,SHE,Stock,CNY,2007-08-30,2021-05-10
002126,SHE,Stock,CNY,2007-04-18,2021-05-10
002127,SHE,Stock,CNY,2007-08-30,2021-05-10
002128,SHE,Stock,CNY,2007-04-18,2021-05-10
002129,SHE,Stock,CNY,2007-04-20,2021-05-10
002130,SHE,Stock,CNY,2007-04-20,2021-05-10
002131,SHE,Stock,CNY,2007-04-27,2021-05-10
002132,SHE,Stock,CNY,2007-04-27,2021-05-10
002133,SHE,Stock,CNY,2007-04-27,2021-05-10
002134,SHE,Stock,CNY,2007-08-30,2021-05-10
002135,SHE,Stock,CNY,2007-05-30,2021-05-10
002136,SHE,Stock,CNY,2007-05-30,2021-05-10
002137,SHE,Stock,CNY,2007-08-30,2021-05-10
002138,SHE,Stock,CNY,2007-06-13,2021-05-10
002139,SHE,Stock,CNY,2007-07-02,2021-05-10
002140,SHE,Stock,CNY,2007-07-12,2021-05-10
002141,SHE,Stock,CNY,2007-08-30,2021-05-10
002142,SHE,Stock,CNY,2007-07-19,2021-05-10
002143,SHE,Stock,CNY,2007-08-30,2019-11-28
002144,SHE,Stock,CNY,2007-08-03,2021-05-10
002145,SHE,Stock,CNY,2007-08-03,2021-05-10
002146,SHE,Stock,CNY,2007-08-08,2021-05-10
002147,SHE,Stock,CNY,2007-08-30,2021-05-10
002148,SHE,Stock,CNY,2007-08-30,2021-05-10
002149,SHE,Stock,CNY,2007-08-10,2021-05-10
002150,SHE,Stock,CNY,2007-08-10,2021-05-10
002151,SHE,Stock,CNY,2007-08-30,2021-05-10
002152,SHE,Stock,CNY,2007-08-13,2021-05-10
002153,SHE,Stock,CNY,2007-08-13,2021-05-10
002154,SHE,Stock,CNY,2007-08-30,2021-05-10
002155,SHE,Stock,CNY,2007-08-16,2021-05-10
002156,SHE,Stock,CNY,2007-08-30,2021-05-10
002157,SHE,Stock,CNY,2007-08-17,2021-05-10
002158,SHE,Stock,CNY,2007-08-17,2021-05-10
002159,SHE,Stock,CNY,2007-08-30,2021-05-10
002160,SHE,Stock,CNY,2007-08-30,2021-05-10
002161,SHE,Stock,CNY,2007-08-30,2021-05-10
002162,SHE,Stock,CNY,2007-08-30,2021-05-10
002163,SHE,Stock,CNY,2007-08-30,2021-05-10
002164,SHE,Stock,CNY,2007-08-30,2021-05-10
002165,SHE,Stock,CNY,2007-09-14,2021-05-10
002166,SHE,Stock,CNY,2007-09-14,2021-05-10
002167,SHE,Stock,CNY,2007-09-14,2021-05-10
002168,SHE,Stock,CNY,2007-09-19,2021-05-10
002169,SHE,Stock,CNY,2007-09-19,2021-05-10
002170,SHE,Stock,CNY,2007-09-19,2021-05-10
002171,SHE,Stock,CNY,2007-09-21,2021-05-10
002172,SHE,Stock,CNY,2007-09-21,2021-05-10
002173,SHE,Stock,CNY,2007-09-25,2021-05-10
002174,SHE,Stock,CNY,2007-09-25,2021-05-10
002175,SHE,Stock,CNY,2007-10-12,2021-05-10
002176,SHE,Stock,CNY,2007-10-12,2021-05-10
002177,SHE,Stock,CNY,2007-11-01,2021-05-10
002178,SHE,Stock,CNY,2007-11-01,2021-05-10
002179,SHE,Stock,CNY,2007-11-01,2021-05-10
002180,SHE,Stock,CNY,2007-11-13,2021-05-10
002181,SHE,Stock,CNY,2007-11-16,2021-05-10
002182,SHE,Stock,CNY,2007-11-13,2021-05-10
002183,SHE,Stock,CNY,2007-11-13,2021-05-10
002184,SHE,Stock,CNY,2007-11-16,2021-05-10
002185,SHE,Stock,CNY,2007-11-20,2021-05-10
002186,SHE,Stock,CNY,2007-11-20,2021-05-10
002187,SHE,Stock,CNY,2007-11-22,2021-05-10
002188,SHE,Stock,CNY,2007-11-22,2021-05-10
002189,SHE,Stock,CNY,2007-12-03,2021-05-10
002190,SHE,Stock,CNY,2007-12-03,2021-05-10
002191,SHE,Stock,CNY,2007-12-05,2021-05-10
002192,SHE,Stock,CNY,2007-12-05,2021-05-10
002193,SHE,Stock,CNY,2007-12-07,2021-05-10
002194,SHE,Stock,CNY,2007-12-07,2021-05-10
002195,SHE,Stock,CNY,2007-12-12,2021-05-10
002196,SHE,Stock,CNY,2007-12-12,2021-05-10
002197,SHE,Stock,CNY,2007-12-18,2021-05-10
002198,SHE,Stock,CNY,2007-12-18,2021-05-10
002199,SHE,Stock,CNY,2007-12-21,2021-05-10
002200,SHE,Stock,CNY,2007-12-21,2021-05-10
002201,SHE,Stock,CNY,2007-12-26,2021-05-10
002202,SHE,Stock,CNY,2007-12-26,2021-05-10
002203,SHE,Stock,CNY,2008-01-16,2021-05-10
002204,SHE,Stock,CNY,2008-01-16,2021-05-10
002205,SHE,Stock,CNY,2008-01-23,2021-05-10
002206,SHE,Stock,CNY,2008-01-23,2021-05-10
002207,SHE,Stock,CNY,2008-01-28,2021-05-10
002208,SHE,Stock,CNY,2008-01-28,2021-05-10
002209,SHE,Stock,CNY,2008-01-30,2021-05-10
002210,SHE,Stock,CNY,2008-04-24,2021-05-10
002211,SHE,Stock,CNY,2008-02-01,2021-05-10
002212,SHE,Stock,CNY,2008-02-01,2021-05-10
002213,SHE,Stock,CNY,2008-02-01,2021-05-10
002214,SHE,Stock,CNY,2008-02-18,2021-05-10
002215,SHE,Stock,CNY,2008-02-18,2021-05-10
002216,SHE,Stock,CNY,2008-02-20,2021-05-10
002217,SHE,Stock,CNY,2008-02-20,2021-05-10
002218,SHE,Stock,CNY,2008-02-28,2021-05-10
002219,SHE,Stock,CNY,2008-03-06,2021-05-10
002220,SHE,Stock,CNY,2008-02-28,2020-08-10
002221,SHE,Stock,CNY,2008-03-06,2021-05-10
002222,SHE,Stock,CNY,2008-03-19,2021-05-10
002223,SHE,Stock,CNY,2008-04-18,2021-05-10
002224,SHE,Stock,CNY,2008-04-28,2021-05-10
002225,SHE,Stock,CNY,2008-04-25,2021-05-10
002226,SHE,Stock,CNY,2008-05-06,2021-05-10
002227,SHE,Stock,CNY,2008-05-06,2021-05-10
002228,SHE,Stock,CNY,2008-05-08,2021-05-10
002229,SHE,Stock,CNY,2008-05-08,2021-05-10
002230,SHE,Stock,CNY,2008-05-12,2021-05-10
002231,SHE,Stock,CNY,2008-05-12,2021-05-10
002232,SHE,Stock,CNY,2008-05-09,2021-05-10
002233,SHE,Stock,CNY,2008-05-16,2021-05-10
002234,SHE,Stock,CNY,2008-05-16,2021-05-10
002235,SHE,Stock,CNY,2008-05-16,2021-05-10
002236,SHE,Stock,CNY,2008-05-20,2021-05-10
002237,SHE,Stock,CNY,2008-05-20,2021-05-10
002238,SHE,Stock,CNY,2008-05-26,2021-05-10
002239,SHE,Stock,CNY,2008-05-22,2021-05-10
002240,SHE,Stock,CNY,2008-05-23,2021-05-10
002241,SHE,Stock,CNY,2008-05-22,2021-05-10
002242,SHE,Stock,CNY,2008-05-28,2021-05-10
002243,SHE,Stock,CNY,2008-05-28,2021-05-10
002244,SHE,Stock,CNY,2008-05-29,2021-05-10
002245,SHE,Stock,CNY,2008-06-05,2021-05-10
002246,SHE,Stock,CNY,2008-06-05,2021-05-10
002247,SHE,Stock,CNY,2008-06-12,2021-05-10
002248,SHE,Stock,CNY,2008-06-12,2021-05-10
002249,SHE,Stock,CNY,2008-06-19,2021-05-10
002250,SHE,Stock,CNY,2008-06-19,2021-05-10
002251,SHE,Stock,CNY,2008-06-19,2021-05-10
002252,SHE,Stock,CNY,2008-06-23,2021-05-10
002253,SHE,Stock,CNY,2008-06-23,2021-05-10
002254,SHE,Stock,CNY,2008-06-25,2021-05-10
002255,SHE,Stock,CNY,2008-06-25,2021-05-10
002256,SHE,Stock,CNY,2008-06-25,2021-05-10
002257,SHE,Stock,CNY,,
002258,SHE,Stock,CNY,2008-07-08,2021-05-10
002259,SHE,Stock,CNY,2008-07-16,2021-05-10
002260,SHE,Stock,CNY,2008-07-16,2019-04-26
002261,SHE,Stock,CNY,2008-07-23,2021-05-10
002262,SHE,Stock,CNY,2008-07-23,2021-05-10
002263,SHE,Stock,CNY,2008-07-28,2021-05-10
002264,SHE,Stock,CNY,2008-07-31,2021-05-10
002265,SHE,Stock,CNY,2008-08-06,2021-05-10
002266,SHE,Stock,CNY,2008-08-06,2021-05-10
002267,SHE,Stock,CNY,2018-01-01,2021-05-10
002268,SHE,Stock,CNY,2008-08-11,2021-05-10
002269,SHE,Stock,CNY,2008-08-28,2021-05-10
002270,SHE,Stock,CNY,2008-09-05,2021-05-10
002271,SHE,Stock,CNY,2008-09-10,2021-05-10
002272,SHE,Stock,CNY,2008-09-22,2021-05-10
002273,SHE,Stock,CNY,2008-09-22,2021-05-10
002274,SHE,Stock,CNY,2008-09-25,2021-05-10
002275,SHE,Stock,CNY,2009-07-10,2021-05-10
002276,SHE,Stock,CNY,2009-07-10,2021-05-10
002277,SHE,Stock,CNY,2009-07-17,2021-05-10
002278,SHE,Stock,CNY,2009-08-11,2021-05-10
002279,SHE,Stock,CNY,2009-08-11,2021-05-10
002280,SHE,Stock,CNY,2009-08-21,2021-05-10
002281,SHE,Stock,CNY,2009-08-21,2021-05-10
002282,SHE,Stock,CNY,2009-08-21,2021-05-10
002283,SHE,Stock,CNY,2009-08-21,2021-05-10
002284,SHE,Stock,CNY,2009-08-28,2021-05-10
002285,SHE,Stock,CNY,2009-08-28,2021-05-10
002286,SHE,Stock,CNY,2009-08-28,2021-05-10
002287,SHE,Stock,CNY,2009-08-28,2021-05-10
002288,SHE,Stock,CNY,2009-09-03,2021-05-10
002289,SHE,Stock,CNY,2009-09-03,2021-05-10
002290,SHE,Stock,CNY,2009-09-03,2021-05-10
002291,SHE,Stock,CNY,2009-09-03,2021-05-10
002292,SHE,Stock,CNY,2009-09-10,2021-05-10
002293,SHE,Stock,CNY,2009-09-10,2021-05-10
002294,SHE,Stock,CNY,2009-09-10,2021-05-10
002295,SHE,Stock,CNY,2009-09-29,2021-05-10
002296,SHE,Stock,CNY,2009-09-29,2021-05-10
002297,SHE,Stock,CNY,2009-09-29,2021-05-10
002298,SHE,Stock,CNY,2009-09-29,2021-05-10
002299,SHE,Stock,CNY,2009-10-21,2021-05-10
002300,SHE,Stock,CNY,2009-10-21,2021-05-10
002301,SHE,Stock,CNY,2009-10-21,2021-05-10
002302,SHE,Stock,CNY,2009-11-03,2021-05-10
002303,SHE,Stock,CNY,2009-11-03,2021-05-10
002304,SHE,Stock,CNY,2009-11-06,2021-05-10
002305,SHE,Stock,CNY,2009-11-06,2021-05-10
002306,SHE,Stock,CNY,2009-11-11,2021-05-10
002307,SHE,Stock,CNY,2009-11-11,2021-05-10
002308,SHE,Stock,CNY,2009-11-27,2021-05-10
002309,SHE,Stock,CNY,2009-11-27,2021-05-10
002310,SHE,Stock,CNY,2009-11-27,2021-05-10
002311,SHE,Stock,CNY,2009-11-27,2021-05-10
002312,SHE,Stock,CNY,2009-12-03,2021-05-10
002313,SHE,Stock,CNY,2009-12-03,2021-05-10
002314,SHE,Stock,CNY,2009-12-03,2021-05-10
002315,SHE,Stock,CNY,2009-12-09,2021-05-10
002316,SHE,Stock,CNY,2009-12-09,2021-05-10
002317,SHE,Stock,CNY,2009-12-11,2021-05-10
002318,SHE,Stock,CNY,2009-12-11,2021-05-10
002319,SHE,Stock,CNY,2009-12-11,2021-05-10
002320,SHE,Stock,CNY,2009-12-16,2021-05-10
002321,SHE,Stock,CNY,2009-12-16,2021-05-10
002322,SHE,Stock,CNY,2009-12-18,2021-05-10
002323,SHE,Stock,CNY,2009-12-18,2021-05-10
002324,SHE,Stock,CNY,2009-12-18,2021-05-10
002325,SHE,Stock,CNY,2009-12-22,2021-05-10
002326,SHE,Stock,CNY,2009-12-22,2021-05-10
002327,SHE,Stock,CNY,2009-12-30,2021-05-10
002328,SHE,Stock,CNY,2009-12-30,2021-05-10
002329,SHE,Stock,CNY,2010-01-06,2021-05-10
002330,SHE,Stock,CNY,2010-01-06,2021-05-10
002331,SHE,Stock,CNY,2010-01-06,2021-05-10
002332,SHE,Stock,CNY,2010-01-12,2021-05-10
002333,SHE,Stock,CNY,2010-01-12,2021-05-10
002334,SHE,Stock,CNY,2010-01-13,2021-05-10
002335,SHE,Stock,CNY,2010-01-13,2021-05-10
002336,SHE,Stock,CNY,2010-01-13,2021-05-10
002337,SHE,Stock,CNY,2010-01-15,2021-05-10
002338,SHE,Stock,CNY,2010-01-15,2021-05-10
002339,SHE,Stock,CNY,2010-01-22,2021-05-10
002340,SHE,Stock,CNY,2010-01-22,2021-05-10
002341,SHE,Stock,CNY,2010-01-22,2021-05-10
002342,SHE,Stock,CNY,2010-01-26,2021-05-10
002343,SHE,Stock,CNY,2010-01-26,2021-05-10
002344,SHE,Stock,CNY,2010-01-26,2021-05-10
002345,SHE,Stock,CNY,2010-01-28,2021-05-10
002346,SHE,Stock,CNY,2010-01-28,2021-05-10
002347,SHE,Stock,CNY,2010-01-28,2021-05-10
002348,SHE,Stock,CNY,2010-02-03,2021-05-10
002349,SHE,Stock,CNY,2010-02-03,2021-05-10
002350,SHE,Stock,CNY,2010-02-03,2021-05-10
002351,SHE,Stock,CNY,2010-02-05,2021-05-10
002352,SHE,Stock,CNY,2010-02-05,2021-05-10
002353,SHE,Stock,CNY,2010-02-05,2021-05-10
002354,SHE,Stock,CNY,2010-02-09,2021-05-10
002355,SHE,Stock,CNY,2010-02-09,2021-05-10
002356,SHE,Stock,CNY,2010-02-09,2021-05-10
002357,SHE,Stock,CNY,2010-02-10,2021-05-10
002358,SHE,Stock,CNY,2010-02-10,2021-05-10
002359,SHE,Stock,CNY,2010-02-10,2020-06-23
002360,SHE,Stock,CNY,2010-03-03,2021-05-10
002361,SHE,Stock,CNY,2010-03-03,2021-05-10
002362,SHE,Stock,CNY,2010-03-03,2021-05-10
002363,SHE,Stock,CNY,2010-03-05,2021-05-10
002364,SHE,Stock,CNY,2010-03-05,2021-05-10
002365,SHE,Stock,CNY,2010-03-05,2021-05-10
002366,SHE,Stock,CNY,2010-03-12,2021-05-10
002367,SHE,Stock,CNY,2010-03-12,2021-05-10
002368,SHE,Stock,CNY,2010-03-12,2021-05-10
002369,SHE,Stock,CNY,2010-03-16,2021-05-10
002370,SHE,Stock,CNY,2010-03-16,2021-05-10
002371,SHE,Stock,CNY,2010-03-16,2021-05-10
002372,SHE,Stock,CNY,2010-03-19,2021-05-10
002373,SHE,Stock,CNY,2010-03-19,2021-05-10
002374,SHE,Stock,CNY,2010-03-19,2021-05-10
002375,SHE,Stock,CNY,2010-03-23,2021-05-10
002376,SHE,Stock,CNY,2010-03-23,2021-05-10
002377,SHE,Stock,CNY,2010-03-23,2021-05-10
002378,SHE,Stock,CNY,2010-03-31,2021-05-10
002379,SHE,Stock,CNY,2010-03-31,2021-05-10
002380,SHE,Stock,CNY,2010-03-31,2021-05-10
002381,SHE,Stock,CNY,2010-04-02,2021-05-10
002382,SHE,Stock,CNY,2010-04-02,2021-05-10
002383,SHE,Stock,CNY,2010-04-02,2021-05-10
002384,SHE,Stock,CNY,2010-04-09,2021-05-10
002385,SHE,Stock,CNY,2010-04-09,2021-05-10
002386,SHE,Stock,CNY,2010-04-09,2021-05-10
002387,SHE,Stock,CNY,2010-04-13,2021-05-10
002388,SHE,Stock,CNY,2010-04-13,2021-05-10
002389,SHE,Stock,CNY,2010-04-13,2021-05-10
002390,SHE,Stock,CNY,2010-04-16,2021-05-10
002391,SHE,Stock,CNY,2010-04-16,2021-05-10
002392,SHE,Stock,CNY,2010-04-23,2021-05-10
002393,SHE,Stock,CNY,2010-04-23,2021-05-10
002394,SHE,Stock,CNY,2010-04-23,2021-05-10
002395,SHE,Stock,CNY,2010-04-29,2021-05-10
002396,SHE,Stock,CNY,2010-06-23,2021-05-10
002397,SHE,Stock,CNY,2010-04-29,2021-05-10
002398,SHE,Stock,CNY,2010-05-06,2021-05-10
002399,SHE,Stock,CNY,2010-05-06,2021-05-10
002400,SHE,Stock,CNY,2010-05-06,2021-05-10
002401,SHE,Stock,CNY,2010-05-06,2021-05-10
002402,SHE,Stock,CNY,2010-05-11,2021-05-10
002403,SHE,Stock,CNY,2010-05-11,2021-05-10
002404,SHE,Stock,CNY,2010-05-11,2021-05-10
002405,SHE,Stock,CNY,2010-05-18,2021-05-10
002406,SHE,Stock,CNY,2010-05-18,2021-05-10
002407,SHE,Stock,CNY,2010-05-18,2021-05-10
002408,SHE,Stock,CNY,2010-05-18,2021-05-10
002409,SHE,Stock,CNY,2010-05-25,2021-05-10
002410,SHE,Stock,CNY,2010-05-25,2021-05-10
002411,SHE,Stock,CNY,2010-05-25,2021-05-10
002412,SHE,Stock,CNY,2010-05-25,2021-05-10
002413,SHE,Stock,CNY,2010-05-28,2021-05-10
002414,SHE,Stock,CNY,2010-07-16,2021-05-10
002415,SHE,Stock,CNY,2010-05-28,2021-05-10
002416,SHE,Stock,CNY,2010-05-28,2021-05-10
002417,SHE,Stock,CNY,2010-06-01,2021-05-10
002418,SHE,Stock,CNY,2010-06-01,2021-05-10
002419,SHE,Stock,CNY,2010-06-01,2021-05-10
002420,SHE,Stock,CNY,2010-06-01,2021-05-10
002421,SHE,Stock,CNY,2010-06-03,2021-05-10
002422,SHE,Stock,CNY,2010-06-03,2021-05-10
002423,SHE,Stock,CNY,2010-06-03,2021-05-10
002424,SHE,Stock,CNY,2010-06-03,2021-05-10
002425,SHE,Stock,CNY,2010-06-08,2021-05-10
002426,SHE,Stock,CNY,2010-06-08,2021-05-10
002427,SHE,Stock,CNY,2010-06-08,2021-05-10
002428,SHE,Stock,CNY,2010-06-08,2021-05-10
002429,SHE,Stock,CNY,2010-06-10,2021-05-10
002430,SHE,Stock,CNY,2010-06-10,2021-05-10
002431,SHE,Stock,CNY,2010-06-10,2021-05-10
002432,SHE,Stock,CNY,2010-06-10,2021-05-10
002433,SHE,Stock,CNY,2010-06-18,2021-05-10
002434,SHE,Stock,CNY,2010-06-18,2021-05-10
002435,SHE,Stock,CNY,2010-06-18,2021-05-10
002436,SHE,Stock,CNY,2010-06-18,2021-05-10
002437,SHE,Stock,CNY,2010-06-23,2021-05-10
002438,SHE,Stock,CNY,2010-06-23,2021-05-10
002439,SHE,Stock,CNY,2010-06-23,2021-05-10
002440,SHE,Stock,CNY,2010-07-06,2021-05-10
002441,SHE,Stock,CNY,2010-07-06,2021-05-10
002442,SHE,Stock,CNY,2010-07-06,2021-05-10
002443,SHE,Stock,CNY,2010-07-06,2021-05-10
002444,SHE,Stock,CNY,2010-07-13,2021-05-10
002445,SHE,Stock,CNY,2010-07-13,2021-05-10
002446,SHE,Stock,CNY,2010-07-13,2021-05-10
002447,SHE,Stock,CNY,2010-07-13,2021-05-10
002448,SHE,Stock,CNY,2010-07-19,2021-05-10
002449,SHE,Stock,CNY,2010-07-16,2021-05-10
002450,SHE,Stock,CNY,2010-07-16,2021-05-10
002451,SHE,Stock,CNY,2010-07-20,2021-05-10
002452,SHE,Stock,CNY,2010-07-20,2021-05-10
002453,SHE,Stock,CNY,2010-07-20,2021-05-10
002454,SHE,Stock,CNY,2010-07-20,2021-05-10
002455,SHE,Stock,CNY,2010-08-03,2021-05-10
002456,SHE,Stock,CNY,2010-08-03,2021-05-10
002457,SHE,Stock,CNY,2010-08-03,2021-05-10
002458,SHE,Stock,CNY,2010-08-10,2021-05-10
002459,SHE,Stock,CNY,2010-08-10,2021-05-10
002460,SHE,Stock,CNY,2010-08-10,2021-05-10
002461,SHE,Stock,CNY,2010-08-18,2021-05-10
002462,SHE,Stock,CNY,2010-08-18,2021-05-10
002463,SHE,Stock,CNY,2010-08-18,2021-05-10
002464,SHE,Stock,CNY,2010-09-01,2021-05-10
002465,SHE,Stock,CNY,2010-08-31,2021-05-10
002466,SHE,Stock,CNY,2010-08-31,2021-05-10
002467,SHE,Stock,CNY,2010-09-08,2021-05-10
